l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,301267.SZ,华厦眼科,20221104,,Y,0.0184,-0.03655,0.11537
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,002044.SZ,美年健康,20050411,,Y,0.24685,0.1899,0.34877
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,300015.SZ,爱尔眼科,20090112,,Y,0.02842,-0.02751,0.38434
801150.SI,医药生物,801156.SI,医疗服务,851562.SI,诊断服务,300244.SZ,迪安诊断,20110111,,Y,0.00537,0.00614,0.12543
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,002219.SZ,新里程,20151102,,Y,0.06375,0.00376,0.21918
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,000516.SZ,国际医学,20190513,,Y,0.02247,-0.02151,0.17167
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,600763.SH,通策医疗,20070702,,Y,-0.00513,-0.06075,0.15263
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,603127.SH,昭衍新药,20170815,,Y,0.10023,0.05817,0.21347
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,301293.SZ,三博脑科,20230414,,Y,0.12098,0.22871,0.37827
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,300759.SZ,康龙化成,20190124,,Y,0.03029,-0.03682,0.3958
801150.SI,医药生物,801156.SI,医疗服务,851565.SI,其他医疗服务,688315.SH,诺禾致源,20210325,,Y,0.0893,0.04556,0.30192
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688222.SH,成都先导,20200330,,Y,0.03007,0.13509,0.33467
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,603259.SH,药明康德,20180507,,Y,0.04467,-0.03585,0.26594
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688621.SH,阳光诺和,20210607,,Y,0.06401,0.07582,0.23416
801150.SI,医药生物,801156.SI,医疗服务,851562.SI,诊断服务,603882.SH,金域医学,20170828,,Y,-0.15524,-0.10667,0.07992
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688131.SH,皓元医药,20220729,,Y,0.23608,0.26424,1.02673
801150.SI,医药生物,801156.SI,医疗服务,851564.SI,医院,300143.SZ,盈康生命,20180713,,Y,-0.00584,0.09072,0.35904
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,300363.SZ,博腾股份,20210730,,Y,0.28157,0.25,0.52174
801150.SI,医药生物,801156.SI,医疗服务,851562.SI,诊断服务,300676.SZ,华大基因,20220729,,Y,-0.00129,-0.04611,0.29919
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,002821.SZ,凯莱英,20210730,,Y,0.1157,0.0568,0.17867
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,300725.SZ,药石科技,20210730,,Y,-0.00497,-0.01119,0.27039
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,688076.SH,诺泰生物,20210510,,Y,-0.15306,-0.17761,-0.20793
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,603456.SH,九洲药业,20230704,,Y,0.06221,-0.02641,0.15281
801150.SI,医药生物,801156.SI,医疗服务,851563.SI,医疗研发外包,300347.SZ,泰格医药,20120109,,Y,0.01115,0.00236,0.21194
