l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,ts_code,name,in_date,out_date,is_new,PC10,PC20,PC60
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,000503.SZ,国新健康,19921130,,Y,-0.16926,0.25815,0.92649
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,301153.SZ,中科江南,20220429,,Y,-0.06212,-0.14326,0.64954
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,000948.SZ,南天信息,19991014,,Y,0.03482,-0.05472,0.6898
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,600588.SH,用友网络,20010518,,Y,0.02783,0.01546,0.30464
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,600570.SH,恒生电子,20031211,,Y,0.08526,0.05311,0.65343
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002063.SZ,远光软件,20060823,,Y,0.09282,0.05228,0.22353
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002153.SZ,石基信息,20070810,,Y,0.06403,-0.00762,0.47358
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300098.SZ,高新兴,20100722,,Y,0.18131,0.18131,0.54523
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,002230.SZ,科大讯飞,20080417,,Y,0.02655,-0.00383,0.23456
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300033.SZ,同花顺,20091210,,Y,0.3425,0.16239,1.63701
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300036.SZ,超图软件,20091210,,Y,0.01753,0.05508,0.41942
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300047.SZ,天源迪科,20091229,,Y,0.02615,0.01775,1.34066
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002405.SZ,四维图新,20100512,,Y,0.06033,0.02673,0.56884
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,002439.SZ,启明星辰,20100602,,Y,0.00855,0.02136,0.21081
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300085.SZ,银之杰,20100512,,Y,0.3998,0.18686,5.64531
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002410.SZ,广联达,20100512,,Y,-0.07003,-0.07933,0.3343
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300226.SZ,上海钢联,20110530,,Y,-0.03843,-0.09621,0.57126
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,601519.SH,大智慧,20110119,,Y,0.16769,0.03583,0.64483
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300378.SZ,鼎捷数智,20140108,,Y,0.03985,0.04847,0.70553
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300380.SZ,安硕信息,20140122,,Y,-0.1279,-0.04681,1.62757
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300379.SZ,东方通,20140122,,Y,-0.03014,-0.07497,1.08513
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300229.SZ,拓尔思,20110607,,Y,-0.04178,-0.01602,0.43095
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300188.SZ,国投智能,20110307,,Y,0.0268,0.05934,0.44393
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300253.SZ,卫宁健康,20110805,,Y,0.00257,0.04564,0.45607
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300348.SZ,长亮科技,20120808,,Y,-0.00172,0.1896,1.38409
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300352.SZ,北信源,20120904,,Y,0.02932,0.04463,0.65445
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300451.SZ,创业慧康,20150106,,Y,0.00551,-0.02842,0.63772
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300766.SZ,每日互动,20211224,,Y,-0.0094,0.02857,0.61311
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,603528.SH,多伦科技,20160418,,Y,0.06873,0.08929,0.32387
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300520.SZ,科大国创,20160624,,Y,0.31522,0.33176,0.64786
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300377.SZ,赢时胜,20140108,,Y,0.8296,0.52334,3.43478
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300369.SZ,绿盟科技,20140108,,Y,0.04535,-0.01425,0.83469
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300366.SZ,创意信息,20140108,,Y,0.08218,0.07919,0.60548
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,603383.SH,顶点软件,20170504,,Y,0.2062,0.01053,0.39112
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300663.SZ,科蓝软件,20170522,,Y,-0.00947,0.09833,1.45833
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,603039.SH,泛微网络,20170105,,Y,0.16565,0.12545,0.55051
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300469.SZ,信息发展,20150611,,Y,0.02654,0.31678,1.39467
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300525.SZ,博思软件,20160718,,Y,0.0148,0.09942,0.54414
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300542.SZ,新晨科技,20160907,,Y,-0.12005,0.28659,1.13594
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002920.SZ,德赛西威,20171208,,Y,0.05856,-0.0019,0.47895
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688023.SH,安恒信息,20191023,,Y,-0.07834,-0.13638,0.70819
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,603927.SH,中科软,20190822,,Y,0.02884,-0.01254,0.39548
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300768.SZ,迪普科技,20190326,,Y,0.22229,0.28743,0.84233
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688111.SH,金山办公,20191101,,Y,0.04316,0.05038,0.39767
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300925.SZ,法本信息,20201214,,Y,0.08254,-0.1348,1.89755
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300803.SZ,指南针,20191101,,Y,0.1564,0.28596,1.96506
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688561.SH,奇安信-U,20200713,,Y,-0.00828,-0.07602,0.40871
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688318.SH,财富趋势,20200413,,Y,0.14211,-0.0118,1.00094
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002261.SZ,拓维信息,20220121,,Y,0.0969,0.2735,1.51183
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002987.SZ,京北方,20200416,,Y,-0.0407,-0.02482,0.62633
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,688095.SH,福昕软件,20200831,,Y,-0.10596,-0.02729,0.72467
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,601360.SH,三六零,20120116,,Y,0.1237,0.11086,0.33333
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300454.SZ,深信服,20180507,,Y,0.02492,-0.0219,0.42489
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300579.SZ,数字认证,20161212,,Y,0.04426,0.05239,0.4545
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300468.SZ,四方精创,20150126,,Y,-0.08167,0.28111,1.63903
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,300624.SZ,万兴科技,20180108,,Y,-0.03528,-0.11414,0.32489
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300598.SZ,诚迈科技,20170116,,Y,-0.00604,-0.10399,1.16489
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688326.SH,经纬恒润-W,20220330,,Y,0.0478,-0.14748,0.39092
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,301269.SZ,华大九天,20220715,,Y,0.00745,0.01051,0.27132
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,600602.SH,云赛智联,20180619,,Y,-0.09068,-0.03239,0.4495
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,600654.SH,中安科,20180619,,Y,0.1157,0.12033,0.16379
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,301095.SZ,广立微,20220725,,Y,0.26507,0.24641,0.58705
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688631.SH,莱斯信息,20230609,,Y,-0.02092,0.30201,0.87342
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,688083.SH,中望软件,20210301,,Y,0.01931,-0.08565,0.4291
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300075.SZ,数字政通,20100419,,Y,0.13466,0.06718,0.44951
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,300465.SZ,高伟达,20150126,,Y,0.06894,0.06894,1.05052
801750.SI,计算机,801104.SI,软件开发,851042.SI,横向通用软件,002212.SZ,天融信,20210730,,Y,0.1876,0.1454,0.56858
801750.SI,计算机,801104.SI,软件开发,851041.SI,垂直应用软件,002322.SZ,理工能科,20210730,,Y,-0.05866,-0.07366,0.04335
