ts_code,symbol,name,industry,market,list_date,circ_mv,turnover_rate_f
002947.SZ,002947,恒铭达,元器件,主板,2019-02-01,590599.5189,7.7507
002948.SZ,002948,青岛银行,银行,主板,2019-01-16,1156890.2884,3.1015
002950.SZ,002950,奥美医疗,医疗保健,主板,2019-03-11,372896.0474,3.1424
002955.SZ,002955,鸿合科技,IT设备,主板,2019-05-23,430992.6965,6.5253
002958.SZ,002958,青农商行,银行,主板,2019-03-26,1433505.5396,2.3003
002959.SZ,002959,小熊电器,家用电器,主板,2019-08-23,666275.208,4.1556
002960.SZ,002960,青鸟消防,专用机械,主板,2019-08-09,638549.7319,3.0367
002961.SZ,002961,瑞达期货,多元金融,主板,2019-09-05,683565.8127,7.9478
002965.SZ,002965,祥鑫科技,汽车配件,主板,2019-10-25,416808.7336,3.5736
002966.SZ,002966,苏州银行,银行,主板,2019-08-02,2803251.7964,2.1292
002967.SZ,002967,广电计量,电器仪表,主板,2019-11-08,912144.2779,6.3297
002970.SZ,002970,锐明技术,IT设备,主板,2019-12-17,523063.6942,10.8526
002971.SZ,002971,和远气体,化工原料,主板,2020-01-13,376027.6753,3.6934
002978.SZ,002978,安宁股份,小金属,主板,2020-04-17,881751.0,6.1128
002979.SZ,002979,雷赛智能,专用机械,主板,2020-04-08,587841.6157,21.9452
002984.SZ,002984,森麒麟,汽车配件,主板,2020-09-11,1867002.9762,4.145
002985.SZ,002985,北摩高科,航空,主板,2020-04-29,481521.6519,3.1288
002986.SZ,002986,宇新股份,化工原料,主板,2020-06-02,334618.6605,1.3373
002987.SZ,002987,京北方,软件服务,主板,2020-05-07,861681.9708,13.4854
002988.SZ,002988,豪美新材,铝,主板,2020-05-18,468450.5748,9.1021
002991.SZ,002991,甘源食品,食品,主板,2020-07-31,361462.238,3.6156
002992.SZ,002992,宝明科技,元器件,主板,2020-08-03,814316.2538,5.3538
002993.SZ,002993,奥海科技,元器件,主板,2020-08-17,656439.2135,6.5838
002997.SZ,002997,瑞鹄模具,专用机械,主板,2020-09-03,634243.6148,8.9389
003000.SZ,003000,劲仔食品,食品,主板,2020-09-14,372267.8998,4.5493
003006.SZ,003006,百亚股份,造纸,主板,2020-09-21,1108050.9182,2.4502
003012.SZ,003012,东鹏控股,陶瓷,主板,2020-10-19,688415.9653,3.6174
003019.SZ,003019,宸展光电,元器件,主板,2020-11-17,374538.6358,5.8859
003021.SZ,003021,兆威机电,元器件,主板,2020-12-04,915721.6764,6.0413
003022.SZ,003022,联泓新科,化工原料,主板,2020-12-08,2108861.872,3.6339
003031.SZ,003031,中瓷电子,元器件,主板,2021-01-04,829528.6537,3.6056
003035.SZ,003035,南网能源,新型电力,主板,2021-01-19,1045397.8784,2.2239
003816.SZ,003816,中国广核,新型电力,主板,2019-08-26,16048674.3288,2.8861
300001.SZ,300001,特锐德,电气设备,创业板,2009-10-30,2236810.7027,2.5469
300002.SZ,300002,神州泰岳,互联网,创业板,2009-10-30,2230271.1461,5.1881
300003.SZ,300003,乐普医疗,医疗保健,创业板,2009-10-30,1910154.6253,2.1984
300005.SZ,300005,探路者,服饰,创业板,2009-10-30,717257.3511,7.8538
300008.SZ,300008,天海防务,船舶,创业板,2009-10-30,889450.2383,13.8916
300009.SZ,300009,安科生物,生物制药,创业板,2009-10-30,1101265.1136,2.4039
300012.SZ,300012,华测检测,电器仪表,创业板,2009-10-30,1931457.3091,2.0257
300014.SZ,300014,亿纬锂能,电气设备,创业板,2009-10-30,8728267.0551,3.2884
300015.SZ,300015,爱尔眼科,医疗保健,创业板,2009-10-30,11209295.8308,2.7535
300017.SZ,300017,网宿科技,软件服务,创业板,2009-10-30,2034349.0547,7.8824
300024.SZ,300024,机器人,专用机械,创业板,2009-10-30,1961659.2513,5.9129
300025.SZ,300025,华星创业,通信设备,创业板,2009-10-30,373484.0939,6.0725
300026.SZ,300026,红日药业,中成药,创业板,2009-10-30,1068978.6381,3.5504
300031.SZ,300031,宝通科技,互联网,创业板,2009-12-25,631348.4421,6.6681
300033.SZ,300033,同花顺,软件服务,创业板,2009-12-25,5524489.5362,11.7506
300034.SZ,300034,钢研高纳,航空,创业板,2009-12-25,1269139.9902,4.5487
300035.SZ,300035,中科电气,电气设备,创业板,2009-12-25,772940.5785,12.4179
300036.SZ,300036,超图软件,软件服务,创业板,2009-12-25,797939.1965,6.7567
300037.SZ,300037,新宙邦,化工原料,创业板,2010-01-08,2062058.0649,1.3606
300041.SZ,300041,回天新材,化工原料,创业板,2010-01-08,481814.1054,4.1517
300042.SZ,300042,朗科科技,IT设备,创业板,2010-01-08,425850.0,8.382
300043.SZ,300043,星辉娱乐,互联网,创业板,2010-01-20,375548.9293,7.7543
300045.SZ,300045,华力创通,IT设备,创业板,2010-01-20,1226874.929,19.5098
300047.SZ,300047,天源迪科,软件服务,创业板,2010-01-20,782250.1569,19.5022
300049.SZ,300049,福瑞股份,医疗保健,创业板,2010-01-20,872594.5151,17.8148
300051.SZ,300051,琏升科技,综合类,创业板,2010-02-11,323249.9949,3.8284
300052.SZ,300052,中青宝,互联网,创业板,2010-02-11,522655.0152,22.0448
300054.SZ,300054,鼎龙股份,化工原料,创业板,2010-02-11,1894709.9683,2.9582
300058.SZ,300058,蓝色光标,广告包装,创业板,2010-02-26,1820049.7663,9.7607
300059.SZ,300059,东方财富,证券,创业板,2010-03-19,30726340.9709,13.1524
300065.SZ,300065,海兰信,船舶,创业板,2010-03-26,603378.8812,6.5359
300068.SZ,300068,南都电源,电气设备,创业板,2010-04-21,1726204.9272,21.0436
300070.SZ,300070,碧水源,环境保护,创业板,2010-04-21,1724253.6595,4.6516
300073.SZ,300073,当升科技,电气设备,创业板,2010-04-27,2152344.3603,11.2151
300075.SZ,300075,数字政通,软件服务,创业板,2010-04-27,942363.81,17.9515
300077.SZ,300077,国民技术,半导体,创业板,2010-04-30,1806655.7208,39.0312
300079.SZ,300079,数码视讯,通信设备,创业板,2010-04-30,703532.3311,6.5558
300081.SZ,300081,恒信东方,文教休闲,创业板,2010-05-20,364031.7129,8.2291
300083.SZ,300083,创世纪,机床制造,创业板,2010-05-20,1119776.4105,7.5834
300085.SZ,300085,银之杰,软件服务,创业板,2010-05-26,2983237.0256,40.7544
300087.SZ,300087,荃银高科,种植业,创业板,2010-05-26,1155717.539,27.5672
300088.SZ,300088,长信科技,元器件,创业板,2010-05-26,1626834.7055,9.8732
300098.SZ,300098,高新兴,软件服务,创业板,2010-07-28,780122.2753,13.0357
300100.SZ,300100,双林股份,汽车配件,创业板,2010-08-06,747805.4919,11.2787
300101.SZ,300101,振芯科技,通信设备,创业板,2010-08-06,927014.3041,5.9408
300102.SZ,300102,乾照光电,半导体,创业板,2010-08-12,1226767.7022,26.1657
300105.SZ,300105,龙源技术,电器仪表,创业板,2010-08-20,371053.3786,7.8464
300109.SZ,300109,新开源,化工原料,创业板,2010-08-25,554146.412,2.3358
300113.SZ,300113,顺网科技,互联网,创业板,2010-08-27,727795.4818,7.5688
300114.SZ,300114,中航电测,电器仪表,创业板,2010-08-27,4785160.0419,19.0898
300115.SZ,300115,长盈精密,元器件,创业板,2010-09-02,2252432.1699,19.5406
300118.SZ,300118,东方日升,电气设备,创业板,2010-09-02,1251215.208,6.7316
300119.SZ,300119,瑞普生物,农业综合,创业板,2010-09-17,615362.4869,7.3661
300122.SZ,300122,智飞生物,生物制药,创业板,2010-09-28,3995420.552,3.8228
300123.SZ,300123,亚光科技,半导体,创业板,2010-09-28,660180.7199,9.9128
300124.SZ,300124,汇川技术,电器仪表,创业板,2010-09-28,12614375.1111,1.0873
300129.SZ,300129,泰胜风能,电气设备,创业板,2010-10-19,526297.6834,4.8739
300130.SZ,300130,新国都,IT设备,创业板,2010-10-19,1045972.708,15.4657
300133.SZ,300133,华策影视,影视音像,创业板,2010-10-26,1216428.4495,17.2886
300134.SZ,300134,大富科技,通信设备,创业板,2010-10-26,1008783.8965,17.7393
300136.SZ,300136,信维通信,元器件,创业板,2010-11-05,1887435.9826,8.9998
300138.SZ,300138,晨光生物,食品,创业板,2010-11-05,344939.3109,2.3387
300142.SZ,300142,沃森生物,生物制药,创业板,2010-11-12,2215635.5243,1.9498
300143.SZ,300143,盈康生命,医疗保健,创业板,2010-12-09,627397.1688,3.6772
300144.SZ,300144,宋城演艺,旅游景点,创业板,2010-12-09,2219430.1986,2.7096
300145.SZ,300145,中金环境,机械基件,创业板,2010-12-09,609439.1363,6.9514
300146.SZ,300146,汤臣倍健,食品,创业板,2010-12-15,1426043.6685,2.5659
300148.SZ,300148,天舟文化,出版业,创业板,2010-12-15,309428.9233,12.4924
300149.SZ,300149,睿智医药,生物制药,创业板,2010-12-22,316798.9708,6.6059
300151.SZ,300151,昌红科技,专用机械,创业板,2010-12-22,760621.7418,5.629
300161.SZ,300161,华中数控,机床制造,创业板,2011-01-13,515736.3845,5.3716
300166.SZ,300166,东方国信,软件服务,创业板,2011-01-25,815022.3285,9.7068
300170.SZ,300170,汉得信息,软件服务,创业板,2011-02-01,843358.7196,8.2641
300171.SZ,300171,东富龙,医疗保健,创业板,2011-02-01,698175.8716,2.7078
300174.SZ,300174,元力股份,化工原料,创业板,2011-02-01,541376.7411,2.8551
300181.SZ,300181,佐力药业,中成药,创业板,2011-02-22,966540.5973,3.6421
300182.SZ,300182,捷成股份,影视音像,创业板,2011-02-22,1198355.3553,7.3476
300183.SZ,300183,东软载波,通信设备,创业板,2011-02-22,564389.3625,10.5357
300184.SZ,300184,力源信息,元器件,创业板,2011-02-22,1161451.9465,23.7512
300185.SZ,300185,通裕重工,工程机械,创业板,2011-03-08,1090817.5189,13.9178
300188.SZ,300188,国投智能,软件服务,创业板,2011-03-16,1182301.6278,8.9496
300191.SZ,300191,潜能恒信,石油开采,创业板,2011-03-16,316308.85,3.4822
300192.SZ,300192,科德教育,文教休闲,创业板,2011-03-22,300964.63,16.6573
300193.SZ,300193,佳士科技,专用机械,创业板,2011-03-22,395977.218,3.0898
300196.SZ,300196,长海股份,玻璃,创业板,2011-03-29,300260.8301,1.761
300203.SZ,300203,聚光科技,电器仪表,创业板,2011-04-15,756846.0702,4.1736
300206.SZ,300206,理邦仪器,医疗保健,创业板,2011-04-21,342140.2553,3.8
300207.SZ,300207,欣旺达,电气设备,创业板,2011-04-21,3749968.1703,4.4601
300212.SZ,300212,易华录,软件服务,创业板,2011-05-05,1833426.4309,13.8633
300218.SZ,300218,安利股份,塑料,创业板,2011-05-18,342581.8081,4.7987
300219.SZ,300219,鸿利智汇,元器件,创业板,2011-05-18,499591.4866,6.0738
300223.SZ,300223,北京君正,半导体,创业板,2011-05-31,2879650.2809,5.3676
300224.SZ,300224,正海磁材,矿物制品,创业板,2011-05-31,1338977.6731,33.7332
300226.SZ,300226,上海钢联,互联网,创业板,2011-06-08,717973.004,8.6322
300229.SZ,300229,拓尔思,软件服务,创业板,2011-06-15,1252449.1732,7.1941
300232.SZ,300232,洲明科技,元器件,创业板,2011-06-22,597128.0162,5.5615
300233.SZ,300233,金城医药,化学制药,创业板,2011-06-22,481587.8027,2.778
300236.SZ,300236,上海新阳,半导体,创业板,2011-06-29,1046854.3759,5.4178
300244.SZ,300244,迪安诊断,医疗保健,创业板,2011-07-19,617296.1041,3.2334
300251.SZ,300251,光线传媒,影视音像,创业板,2011-08-03,2371927.0743,5.0939
300253.SZ,300253,卫宁健康,软件服务,创业板,2011-08-18,1368469.932,3.701
300257.SZ,300257,开山股份,机械基件,创业板,2011-08-19,890601.416,4.6327
300260.SZ,300260,新莱应材,机械基件,创业板,2011-09-06,724845.1014,20.1395
300271.SZ,300271,华宇软件,软件服务,创业板,2011-10-26,705523.7675,20.571
300274.SZ,300274,阳光电源,电气设备,创业板,2011-11-02,14023810.1342,4.3822
300275.SZ,300275,梅安森,工程机械,创业板,2011-11-02,361156.5344,11.6765
300284.SZ,300284,苏交科,建筑工程,创业板,2012-01-10,1544420.8554,18.5731
300285.SZ,300285,国瓷材料,陶瓷,创业板,2012-01-13,1492130.916,1.5786
300286.SZ,300286,安科瑞,电器仪表,创业板,2012-01-13,316558.8384,4.1875
300287.SZ,300287,飞利信,软件服务,创业板,2012-02-01,631781.9246,15.1159
300292.SZ,300292,吴通控股,互联网,创业板,2012-02-29,620465.316,19.1765
300294.SZ,300294,博雅生物,生物制药,创业板,2012-03-08,1317858.8643,2.466
300296.SZ,300296,利亚德,元器件,创业板,2012-03-15,1057661.2482,3.9017
300298.SZ,300298,三诺生物,医疗保健,创业板,2012-03-19,1170693.8384,1.2995
300299.SZ,300299,富春股份,互联网,创业板,2012-03-19,339436.9426,9.7457
300303.SZ,300303,聚飞光电,半导体,创业板,2012-03-19,887957.1018,12.4781
300304.SZ,300304,云意电气,汽车配件,创业板,2012-03-21,663950.2824,7.1601
300307.SZ,300307,慈星股份,纺织机械,创业板,2012-03-29,590806.3178,8.4746
300308.SZ,300308,中际旭创,通信设备,创业板,2012-04-10,15701450.9747,3.5034
300315.SZ,300315,掌趣科技,互联网,创业板,2012-05-11,1369757.1133,7.2007
300316.SZ,300316,晶盛机电,专用机械,创业板,2012-05-11,4184825.3613,5.112
300319.SZ,300319,麦捷科技,元器件,创业板,2012-05-23,1048765.5213,10.7815
300320.SZ,300320,海达股份,橡胶,创业板,2012-06-01,558930.9842,18.085
300323.SZ,300323,华灿光电,半导体,创业板,2012-06-01,444947.6866,6.9957
300327.SZ,300327,中颖电子,半导体,创业板,2012-06-13,816928.5708,7.2453
300331.SZ,300331,苏大维格,元器件,创业板,2012-06-28,464787.2956,14.5889
300339.SZ,300339,润和软件,软件服务,创业板,2012-07-18,4944531.8288,32.6995
300341.SZ,300341,麦克奥迪,电气设备,创业板,2012-07-26,1178039.033,22.9794
300342.SZ,300342,天银机电,家用电器,创业板,2012-07-26,732730.8427,18.6084
300345.SZ,300345,华民股份,机械基件,创业板,2012-08-01,301011.5888,4.68
300346.SZ,300346,南大光电,半导体,创业板,2012-08-07,2017486.5098,12.5756
300347.SZ,300347,泰格医药,医疗保健,创业板,2012-08-17,3547858.7552,2.1801
300348.SZ,300348,长亮科技,软件服务,创业板,2012-08-17,962566.385,17.0126
300349.SZ,300349,金卡智能,电器仪表,创业板,2012-08-17,491931.785,4.5726
300351.SZ,300351,永贵电器,运输设备,创业板,2012-09-20,440836.7812,8.4482
300357.SZ,300357,我武生物,生物制药,创业板,2014-01-21,1112863.6073,3.7753
300358.SZ,300358,楚天科技,医疗保健,创业板,2014-01-21,404588.3477,3.7051
300360.SZ,300360,炬华科技,电器仪表,创业板,2014-01-21,819538.5647,3.8172
300363.SZ,300363,博腾股份,化学制药,创业板,2014-01-29,879913.3109,5.8207
300364.SZ,300364,中文在线,出版业,创业板,2015-01-21,1840813.5592,19.0712
300366.SZ,300366,创意信息,软件服务,创业板,2014-01-27,594162.7888,21.8162
300369.SZ,300369,绿盟科技,软件服务,创业板,2014-01-29,680889.395,10.6475
300373.SZ,300373,扬杰科技,半导体,创业板,2014-01-23,2449424.0315,6.3089
300377.SZ,300377,赢时胜,软件服务,创业板,2014-01-27,1095981.8893,57.8565
300378.SZ,300378,鼎捷数智,软件服务,创业板,2014-01-27,600426.6589,8.4674
300379.SZ,300379,东方通,软件服务,创业板,2014-01-28,803122.2851,12.3186
300383.SZ,300383,光环新网,软件服务,创业板,2014-01-29,1836792.5914,4.203
300384.SZ,300384,三联虹普,建筑工程,创业板,2014-08-01,349528.6626,4.212
300390.SZ,300390,天华新能,电气设备,创业板,2014-07-31,1572557.4624,6.1943
300393.SZ,300393,中来股份,塑料,创业板,2014-09-12,735586.8035,5.1469
300394.SZ,300394,天孚通信,通信设备,创业板,2015-02-17,6892717.5179,6.1494
300395.SZ,300395,菲利华,玻璃,创业板,2014-09-10,2093391.6435,2.7005
300396.SZ,300396,迪瑞医疗,医疗保健,创业板,2014-09-10,421727.3599,6.5242
300397.SZ,300397,天和防务,通信设备,创业板,2014-09-10,525273.7687,14.1999
300398.SZ,300398,飞凯材料,化工原料,创业板,2014-10-09,778641.7092,7.976
300401.SZ,300401,花园生物,化学制药,创业板,2014-10-09,797208.0753,10.5183
300406.SZ,300406,九强生物,医疗保健,创业板,2014-10-30,568710.1537,2.9158
300408.SZ,300408,三环集团,元器件,创业板,2014-12-03,6794882.3338,1.4463
300409.SZ,300409,道氏技术,电气设备,创业板,2014-12-03,607642.1657,6.7978
300413.SZ,300413,芒果超媒,影视音像,创业板,2015-01-21,2505208.297,3.7949
300415.SZ,300415,伊之密,专用机械,创业板,2015-01-23,1022211.393,3.3681
300416.SZ,300416,苏试试验,电器仪表,创业板,2015-01-22,625367.5837,6.0946
300418.SZ,300418,昆仑万维,互联网,创业板,2015-01-21,4703079.6112,9.8332
300426.SZ,300426,唐德影视,影视音像,创业板,2015-02-17,362800.0,5.7873
300428.SZ,300428,立中集团,汽车配件,创业板,2015-03-19,1041361.5094,10.6639
300430.SZ,300430,诚益通,电器仪表,创业板,2015-03-19,374818.4217,10.9771
300432.SZ,300432,富临精工,汽车配件,创业板,2015-03-19,1548278.8531,7.6436
300433.SZ,300433,蓝思科技,元器件,创业板,2015-03-18,10680972.8704,2.9037
300435.SZ,300435,中泰股份,供气供热,创业板,2015-03-26,429723.0417,3.0916
300438.SZ,300438,鹏辉能源,电气设备,创业板,2015-04-24,1354764.2342,12.3947
300439.SZ,300439,美康生物,医疗保健,创业板,2015-04-22,308937.3585,3.0474
300441.SZ,300441,鲍斯股份,机床制造,创业板,2015-04-23,566771.1493,12.5168
300442.SZ,300442,润泽科技,软件服务,创业板,2015-04-24,1711531.5532,4.2069
300443.SZ,300443,金雷股份,电气设备,创业板,2015-04-22,601351.3095,5.3316
300450.SZ,300450,先导智能,专用机械,创业板,2015-05-18,2799044.388,3.9525
300451.SZ,300451,创业慧康,软件服务,创业板,2015-05-14,777087.1289,11.216
300454.SZ,300454,深信服,软件服务,创业板,2018-05-16,1734639.1835,3.188
300455.SZ,300455,航天智装,IT设备,创业板,2015-05-15,946719.5745,9.0745
300456.SZ,300456,赛微电子,半导体,创业板,2015-05-14,1099155.6625,7.4101
300457.SZ,300457,赢合科技,专用机械,创业板,2015-05-14,1448816.6337,11.4999
300458.SZ,300458,全志科技,半导体,创业板,2015-05-15,1894279.4938,12.7031
300459.SZ,300459,汤姆猫,互联网,创业板,2015-05-15,1536451.4733,9.9192
300463.SZ,300463,迈克生物,医疗保健,创业板,2015-05-28,671395.58,2.6931
300470.SZ,300470,中密控股,机械基件,创业板,2015-06-12,687260.581,2.0379
300474.SZ,300474,景嘉微,元器件,创业板,2016-03-31,2793273.0216,9.684
300475.SZ,300475,香农芯创,元器件,创业板,2015-06-10,1361664.6923,10.9607
300476.SZ,300476,胜宏科技,元器件,创业板,2015-06-11,3622664.1083,7.6234
300482.SZ,300482,万孚生物,医疗保健,创业板,2015-06-30,817378.6552,2.7183
300487.SZ,300487,蓝晓科技,化工原料,创业板,2015-07-02,1504218.2404,2.5643
300492.SZ,300492,华图山鼎,建筑工程,创业板,2015-12-23,1043814.4721,3.5871
300494.SZ,300494,盛天网络,互联网,创业板,2015-12-31,418214.369,8.1804
300496.SZ,300496,中科创达,软件服务,创业板,2015-12-10,1980904.3612,8.4039
300497.SZ,300497,富祥药业,化学制药,创业板,2015-12-22,495879.5593,3.621
300498.SZ,300498,温氏股份,农业综合,创业板,2015-11-02,10100666.2975,1.0098
300502.SZ,300502,新易盛,通信设备,创业板,2016-03-03,8103139.1955,4.9604
300525.SZ,300525,博思软件,软件服务,创业板,2016-07-26,985834.5953,3.2224
300527.SZ,300527,中船应急,专用机械,创业板,2016-08-05,873662.1175,12.098
300529.SZ,300529,健帆生物,医疗保健,创业板,2016-08-02,1562064.0336,1.8781
300545.SZ,300545,联得装备,专用机械,创业板,2016-09-28,345631.1759,9.7622
300547.SZ,300547,川环科技,汽车配件,创业板,2016-09-30,333836.4286,21.4968
300551.SZ,300551,古鳌科技,软件服务,创业板,2016-10-18,358160.6296,21.1357
300552.SZ,300552,万集科技,IT设备,创业板,2016-10-21,459063.4898,18.0428
300558.SZ,300558,贝达药业,化学制药,创业板,2016-11-07,1904848.4323,3.4221
300559.SZ,300559,佳发教育,软件服务,创业板,2016-11-01,316737.296,9.203
300566.SZ,300566,激智科技,元器件,创业板,2016-11-15,385925.9943,7.4319
300567.SZ,300567,精测电子,电器仪表,创业板,2016-11-22,1170464.4985,5.0922
300568.SZ,300568,星源材质,化工原料,创业板,2016-12-01,1256325.5426,5.1308
300570.SZ,300570,太辰光,通信设备,创业板,2016-12-06,1286453.2021,14.5703
300573.SZ,300573,兴齐眼药,化学制药,创业板,2016-12-08,1120146.5854,7.2223
300577.SZ,300577,开润股份,纺织,创业板,2016-12-21,301099.9927,2.5364
300580.SZ,300580,贝斯特,汽车配件,创业板,2017-01-11,825246.7275,17.6654
300583.SZ,300583,赛托生物,化学制药,创业板,2017-01-06,453458.7837,22.2629
300586.SZ,300586,美联新材,化工原料,创业板,2017-01-04,416367.1008,4.6482
300592.SZ,300592,华凯易佰,互联网,创业板,2017-01-20,430516.475,5.2504
300593.SZ,300593,新雷能,电气设备,创业板,2017-01-13,560578.0587,5.2422
300595.SZ,300595,欧普康视,医疗保健,创业板,2017-01-17,1224682.4003,2.0298
300596.SZ,300596,利安隆,化工原料,创业板,2017-01-19,579816.2594,3.1553
300601.SZ,300601,康泰生物,生物制药,创业板,2017-02-07,1609399.3523,2.8067
300602.SZ,300602,飞荣达,元器件,创业板,2017-01-26,742413.57,14.123
300604.SZ,300604,长川科技,半导体,创业板,2017-04-17,1920311.6129,9.3341
300613.SZ,300613,富瀚微,半导体,创业板,2017-02-20,1018254.0055,9.5757
300618.SZ,300618,寒锐钴业,小金属,创业板,2017-03-06,1089906.3982,21.6863
300620.SZ,300620,光库科技,通信设备,创业板,2017-03-10,1185196.5504,14.4229
300622.SZ,300622,博士眼镜,其他商业,创业板,2017-03-15,318587.065,19.2
300623.SZ,300623,捷捷微电,半导体,创业板,2017-03-14,2653467.4952,22.9154
300624.SZ,300624,万兴科技,软件服务,创业板,2018-01-18,961303.2746,12.4219
300627.SZ,300627,华测导航,通信设备,创业板,2017-03-21,1590889.1142,3.4851
300628.SZ,300628,亿联网络,通信设备,创业板,2017-03-17,2780179.169,2.0703
300631.SZ,300631,久吾高科,环境保护,创业板,2017-03-23,306870.5329,21.9785
300633.SZ,300633,开立医疗,医疗保健,创业板,2017-04-06,1549543.1223,1.6621
300634.SZ,300634,彩讯股份,软件服务,创业板,2018-03-23,860233.5011,14.4422
300636.SZ,300636,同和药业,化学制药,创业板,2017-03-31,304289.1402,3.1377
300638.SZ,300638,广和通,通信设备,创业板,2017-04-13,825194.5583,8.6999
300639.SZ,300639,凯普生物,医疗保健,创业板,2017-04-12,370935.9927,3.3021
300652.SZ,300652,雷迪克,汽车配件,创业板,2017-05-16,303899.3562,16.3441
300653.SZ,300653,正海生物,医疗保健,创业板,2017-05-16,422640.0,6.5466
300655.SZ,300655,晶瑞电材,半导体,创业板,2017-05-23,960047.0993,9.9074
300656.SZ,300656,民德电子,IT设备,创业板,2017-05-19,371471.1344,21.8842
300660.SZ,300660,江苏雷利,电气设备,创业板,2017-06-02,889767.2799,5.9456
300661.SZ,300661,圣邦股份,半导体,创业板,2017-06-06,3951536.8337,2.1944
300662.SZ,300662,科锐国际,文教休闲,创业板,2017-06-08,398455.6918,13.2404
300666.SZ,300666,江丰电子,半导体,创业板,2017-06-15,1415439.7287,6.0897
300672.SZ,300672,国科微,半导体,创业板,2017-07-12,1392962.0784,9.137
300674.SZ,300674,宇信科技,软件服务,创业板,2018-11-07,1608871.1954,16.337
300676.SZ,300676,华大基因,医疗保健,创业板,2017-07-14,1841489.8469,2.0069
300677.SZ,300677,英科医疗,医疗保健,创业板,2017-07-21,1189937.8221,3.8093
300678.SZ,300678,中科信息,软件服务,创业板,2017-07-28,1105359.9158,22.2744
300679.SZ,300679,电连技术,元器件,创业板,2017-07-31,1532972.1106,3.2989
300682.SZ,300682,朗新集团,软件服务,创业板,2017-08-01,1210117.8105,4.3304
300684.SZ,300684,中石科技,元器件,创业板,2017-12-27,404953.9367,13.7526
300685.SZ,300685,艾德生物,医疗保健,创业板,2017-08-02,957731.9081,2.5918
300687.SZ,300687,赛意信息,软件服务,创业板,2017-08-03,568768.3391,5.908
300693.SZ,300693,盛弘股份,电气设备,创业板,2017-08-22,613638.1041,5.0973
300696.SZ,300696,爱乐达,航空,创业板,2017-08-22,315623.1102,9.8701
300699.SZ,300699,光威复材,化纤,创业板,2017-09-01,2746084.1128,4.0937
300702.SZ,300702,天宇股份,化学制药,创业板,2017-09-19,349054.8904,3.2318
300705.SZ,300705,九典制药,化学制药,创业板,2017-10-10,845360.2784,3.4588
300708.SZ,300708,聚灿光电,半导体,创业板,2017-10-16,558361.832,7.7029
300709.SZ,300709,精研科技,元器件,创业板,2017-10-19,620378.568,12.2946
300718.SZ,300718,长盛轴承,机械基件,创业板,2017-11-06,328987.6034,11.6389
300723.SZ,300723,一品红,化学制药,创业板,2017-11-16,629154.5515,3.481
300724.SZ,300724,捷佳伟创,专用机械,创业板,2018-08-10,1947477.0056,8.4072
300725.SZ,300725,药石科技,化学制药,创业板,2017-11-10,601986.3575,5.8516
300726.SZ,300726,宏达电子,元器件,创业板,2017-11-21,668053.7571,8.0386
300729.SZ,300729,乐歌股份,家居用品,创业板,2017-12-01,459621.1192,3.6777
300735.SZ,300735,光弘科技,元器件,创业板,2017-12-29,2567938.2637,19.8323
300737.SZ,300737,科顺股份,其他建材,创业板,2018-01-25,479783.4749,4.8725
300738.SZ,300738,奥飞数据,软件服务,创业板,2018-01-19,1147833.8613,11.1109
300740.SZ,300740,水羊股份,日用化工,创业板,2018-02-08,438865.9691,4.3553
300741.SZ,300741,华宝股份,食品,创业板,2018-03-01,1050070.5408,2.0548
300747.SZ,300747,锐科激光,专用机械,创业板,2018-06-25,1130078.2116,17.9401
300748.SZ,300748,金力永磁,矿物制品,创业板,2018-09-21,2342436.3679,13.0317
300750.SZ,300750,宁德时代,电气设备,创业板,2018-06-11,96054081.6933,1.0467
300751.SZ,300751,迈为股份,专用机械,创业板,2018-11-09,2245401.5257,4.9767
300757.SZ,300757,罗博特科,专用机械,创业板,2019-01-08,2869835.2156,9.8114
300758.SZ,300758,七彩化学,染料涂料,创业板,2019-02-22,462643.7115,9.1279
300759.SZ,300759,康龙化成,化学制药,创业板,2019-01-28,4112891.5654,5.2161
300760.SZ,300760,迈瑞医疗,医疗保健,创业板,2018-10-16,32281226.1559,0.8886
300761.SZ,300761,立华股份,农业综合,创业板,2019-02-18,1291459.5572,4.0416
300762.SZ,300762,上海瀚讯,通信设备,创业板,2019-03-14,1194390.8983,11.8242
300763.SZ,300763,锦浪科技,电气设备,创业板,2019-03-19,2223411.7936,6.2458
300765.SZ,300765,新诺威,食品,创业板,2019-03-22,3131398.8818,3.4313
300766.SZ,300766,每日互动,互联网,创业板,2019-03-25,500787.6375,10.611
300768.SZ,300768,迪普科技,软件服务,创业板,2019-04-12,860686.1326,16.8556
300769.SZ,300769,德方纳米,化工原料,创业板,2019-04-15,967465.2505,8.1468
300770.SZ,300770,新媒股份,影视音像,创业板,2019-04-19,883757.916,3.0723
300772.SZ,300772,运达股份,电气设备,创业板,2019-04-26,910249.8058,4.2142
300773.SZ,300773,拉卡拉,软件服务,创业板,2019-04-25,1468670.826,13.5058
300775.SZ,300775,三角防务,航空,创业板,2019-05-21,1360927.6691,5.5521
300776.SZ,300776,帝尔激光,专用机械,创业板,2019-05-17,1243564.2,9.2754
300777.SZ,300777,中简科技,化纤,创业板,2019-05-16,1270380.8664,3.6587
300781.SZ,300781,因赛集团,广告包装,创业板,2019-06-06,562052.0021,36.4968
